# Generated by scripts/vendor/refresh-unicode-names.py — do not hand-edit.
# Unicode 16.0.0, 26 curated blocks.
# Format: HEX;NAME;GENERAL_CATEGORY;BLOCK_SLUG
2136;BET SYMBOL;Lo;letterlike-symbols
2137;GIMEL SYMBOL;Lo;letterlike-symbols
2138;DALET SYMBOL;Lo;letterlike-symbols
2139;INFORMATION SOURCE;Ll;letterlike-symbols
213A;ROTATED CAPITAL Q;So;letterlike-symbols
213B;FACSIMILE SIGN;So;letterlike-symbols
213C;DOUBLE-STRUCK SMALL PI;Ll;letterlike-symbols
213D;DOUBLE-STRUCK SMALL GAMMA;Ll;letterlike-symbols
213E;DOUBLE-STRUCK CAPITAL GAMMA;Lu;letterlike-symbols
213F;DOUBLE-STRUCK CAPITAL PI;Lu;letterlike-symbols
2140;DOUBLE-STRUCK N-ARY SUMMATION;Sm;letterlike-symbols
2141;TURNED SANS-SERIF CAPITAL G;Sm;letterlike-symbols
2142;TURNED SANS-SERIF CAPITAL L;Sm;letterlike-symbols
2143;REVERSED SANS-SERIF CAPITAL L;Sm;letterlike-symbols
2144;TURNED SANS-SERIF CAPITAL Y;Sm;letterlike-symbols
2145;DOUBLE-STRUCK ITALIC CAPITAL D;Lu;letterlike-symbols
2146;DOUBLE-STRUCK ITALIC SMALL D;Ll;letterlike-symbols
2147;DOUBLE-STRUCK ITALIC SMALL E;Ll;letterlike-symbols
2148;DOUBLE-STRUCK ITALIC SMALL I;Ll;letterlike-symbols
2149;DOUBLE-STRUCK ITALIC SMALL J;Ll;letterlike-symbols
214A;PROPERTY LINE;So;letterlike-symbols
214B;TURNED AMPERSAND;Sm;letterlike-symbols
214C;PER SIGN;So;letterlike-symbols
214D;AKTIESELSKAB;So;letterlike-symbols
214E;TURNED SMALL F;Ll;letterlike-symbols
214F;SYMBOL FOR SAMARITAN SOURCE;So;letterlike-symbols
2150;VULGAR FRACTION ONE SEVENTH;No;number-forms
2151;VULGAR FRACTION ONE NINTH;No;number-forms
2152;VULGAR FRACTION ONE TENTH;No;number-forms
2153;VULGAR FRACTION ONE THIRD;No;number-forms
2154;VULGAR FRACTION TWO THIRDS;No;number-forms
2155;VULGAR FRACTION ONE FIFTH;No;number-forms
2156;VULGAR FRACTION TWO FIFTHS;No;number-forms
2157;VULGAR FRACTION THREE FIFTHS;No;number-forms
2158;VULGAR FRACTION FOUR FIFTHS;No;number-forms
2159;VULGAR FRACTION ONE SIXTH;No;number-forms
215A;VULGAR FRACTION FIVE SIXTHS;No;number-forms
215B;VULGAR FRACTION ONE EIGHTH;No;number-forms
215C;VULGAR FRACTION THREE EIGHTHS;No;number-forms
215D;VULGAR FRACTION FIVE EIGHTHS;No;number-forms
215E;VULGAR FRACTION SEVEN EIGHTHS;No;number-forms
215F;FRACTION NUMERATOR ONE;No;number-forms
2160;ROMAN NUMERAL ONE;Nl;number-forms
2161;ROMAN NUMERAL TWO;Nl;number-forms
2162;ROMAN NUMERAL THREE;Nl;number-forms
2163;ROMAN NUMERAL FOUR;Nl;number-forms
2164;ROMAN NUMERAL FIVE;Nl;number-forms
2165;ROMAN NUMERAL SIX;Nl;number-forms
2166;ROMAN NUMERAL SEVEN;Nl;number-forms
2167;ROMAN NUMERAL EIGHT;Nl;number-forms
2168;ROMAN NUMERAL NINE;Nl;number-forms
2169;ROMAN NUMERAL TEN;Nl;number-forms
216A;ROMAN NUMERAL ELEVEN;Nl;number-forms
216B;ROMAN NUMERAL TWELVE;Nl;number-forms
216C;ROMAN NUMERAL FIFTY;Nl;number-forms
216D;ROMAN NUMERAL ONE HUNDRED;Nl;number-forms
216E;ROMAN NUMERAL FIVE HUNDRED;Nl;number-forms
216F;ROMAN NUMERAL ONE THOUSAND;Nl;number-forms
2170;SMALL ROMAN NUMERAL ONE;Nl;number-forms
2171;SMALL ROMAN NUMERAL TWO;Nl;number-forms
2172;SMALL ROMAN NUMERAL THREE;Nl;number-forms
2173;SMALL ROMAN NUMERAL FOUR;Nl;number-forms
2174;SMALL ROMAN NUMERAL FIVE;Nl;number-forms
2175;SMALL ROMAN NUMERAL SIX;Nl;number-forms
2176;SMALL ROMAN NUMERAL SEVEN;Nl;number-forms
2177;SMALL ROMAN NUMERAL EIGHT;Nl;number-forms
2178;SMALL ROMAN NUMERAL NINE;Nl;number-forms
2179;SMALL ROMAN NUMERAL TEN;Nl;number-forms
217A;SMALL ROMAN NUMERAL ELEVEN;Nl;number-forms
217B;SMALL ROMAN NUMERAL TWELVE;Nl;number-forms
217C;SMALL ROMAN NUMERAL FIFTY;Nl;number-forms
217D;SMALL ROMAN NUMERAL ONE HUNDRED;Nl;number-forms
217E;SMALL ROMAN NUMERAL FIVE HUNDRED;Nl;number-forms
217F;SMALL ROMAN NUMERAL ONE THOUSAND;Nl;number-forms
2180;ROMAN NUMERAL ONE THOUSAND C D;Nl;number-forms
2181;ROMAN NUMERAL FIVE THOUSAND;Nl;number-forms
2182;ROMAN NUMERAL TEN THOUSAND;Nl;number-forms
2183;ROMAN NUMERAL REVERSED ONE HUNDRED;Lu;number-forms
2184;LATIN SMALL LETTER REVERSED C;Ll;number-forms
2185;ROMAN NUMERAL SIX LATE FORM;Nl;number-forms
2186;ROMAN NUMERAL FIFTY EARLY FORM;Nl;number-forms
2187;ROMAN NUMERAL FIFTY THOUSAND;Nl;number-forms
2188;ROMAN NUMERAL ONE HUNDRED THOUSAND;Nl;number-forms
2189;VULGAR FRACTION ZERO THIRDS;No;number-forms
218A;TURNED DIGIT TWO;So;number-forms
218B;TURNED DIGIT THREE;So;number-forms
2190;LEFTWARDS ARROW;Sm;arrows
2191;UPWARDS ARROW;Sm;arrows
2192;RIGHTWARDS ARROW;Sm;arrows
2193;DOWNWARDS ARROW;Sm;arrows
2194;LEFT RIGHT ARROW;Sm;arrows
2195;UP DOWN ARROW;So;arrows
2196;NORTH WEST ARROW;So;arrows
2197;NORTH EAST ARROW;So;arrows
2198;SOUTH EAST ARROW;So;arrows
2199;SOUTH WEST ARROW;So;arrows
219A;LEFTWARDS ARROW WITH STROKE;Sm;arrows
219B;RIGHTWARDS ARROW WITH STROKE;Sm;arrows
219C;LEFTWARDS WAVE ARROW;So;arrows
219D;RIGHTWARDS WAVE ARROW;So;arrows
219E;LEFTWARDS TWO HEADED ARROW;So;arrows
219F;UPWARDS TWO HEADED ARROW;So;arrows
21A0;RIGHTWARDS TWO HEADED ARROW;Sm;arrows
21A1;DOWNWARDS TWO HEADED ARROW;So;arrows
21A2;LEFTWARDS ARROW WITH TAIL;So;arrows
21A3;RIGHTWARDS ARROW WITH TAIL;Sm;arrows
21A4;LEFTWARDS ARROW FROM BAR;So;arrows
21A5;UPWARDS ARROW FROM BAR;So;arrows
21A6;RIGHTWARDS ARROW FROM BAR;Sm;arrows
21A7;DOWNWARDS ARROW FROM BAR;So;arrows
21A8;UP DOWN ARROW WITH BASE;So;arrows
21A9;LEFTWARDS ARROW WITH HOOK;So;arrows
21AA;RIGHTWARDS ARROW WITH HOOK;So;arrows
21AB;LEFTWARDS ARROW WITH LOOP;So;arrows
21AC;RIGHTWARDS ARROW WITH LOOP;So;arrows
21AD;LEFT RIGHT WAVE ARROW;So;arrows
21AE;LEFT RIGHT ARROW WITH STROKE;Sm;arrows
21AF;DOWNWARDS ZIGZAG ARROW;So;arrows
21B0;UPWARDS ARROW WITH TIP LEFTWARDS;So;arrows
21B1;UPWARDS ARROW WITH TIP RIGHTWARDS;So;arrows
21B2;DOWNWARDS ARROW WITH TIP LEFTWARDS;So;arrows
21B3;DOWNWARDS ARROW WITH TIP RIGHTWARDS;So;arrows
21B4;RIGHTWARDS ARROW WITH CORNER DOWNWARDS;So;arrows
21B5;DOWNWARDS ARROW WITH CORNER LEFTWARDS;So;arrows
21B6;ANTICLOCKWISE TOP SEMICIRCLE ARROW;So;arrows
21B7;CLOCKWISE TOP SEMICIRCLE ARROW;So;arrows
21B8;NORTH WEST ARROW TO LONG BAR;So;arrows
21B9;LEFTWARDS ARROW TO BAR OVER RIGHTWARDS ARROW TO BAR;So;arrows
21BA;ANTICLOCKWISE OPEN CIRCLE ARROW;So;arrows
21BB;CLOCKWISE OPEN CIRCLE ARROW;So;arrows
21BC;LEFTWARDS HARPOON WITH BARB UPWARDS;So;arrows
21BD;LEFTWARDS HARPOON WITH BARB DOWNWARDS;So;arrows
21BE;UPWARDS HARPOON WITH BARB RIGHTWARDS;So;arrows
21BF;UPWARDS HARPOON WITH BARB LEFTWARDS;So;arrows
21C0;RIGHTWARDS HARPOON WITH BARB UPWARDS;So;arrows
21C1;RIGHTWARDS HARPOON WITH BARB DOWNWARDS;So;arrows
21C2;DOWNWARDS HARPOON WITH BARB RIGHTWARDS;So;arrows
21C3;DOWNWARDS HARPOON WITH BARB LEFTWARDS;So;arrows
21C4;RIGHTWARDS ARROW OVER LEFTWARDS ARROW;So;arrows
21C5;UPWARDS ARROW LEFTWARDS OF DOWNWARDS ARROW;So;arrows
21C6;LEFTWARDS ARROW OVER RIGHTWARDS ARROW;So;arrows
21C7;LEFTWARDS PAIRED ARROWS;So;arrows
21C8;UPWARDS PAIRED ARROWS;So;arrows
21C9;RIGHTWARDS PAIRED ARROWS;So;arrows
21CA;DOWNWARDS PAIRED ARROWS;So;arrows
21CB;LEFTWARDS HARPOON OVER RIGHTWARDS HARPOON;So;arrows
21CC;RIGHTWARDS HARPOON OVER LEFTWARDS HARPOON;So;arrows
21CD;LEFTWARDS DOUBLE ARROW WITH STROKE;So;arrows
21CE;LEFT RIGHT DOUBLE ARROW WITH STROKE;Sm;arrows
21CF;RIGHTWARDS DOUBLE ARROW WITH STROKE;Sm;arrows
21D0;LEFTWARDS DOUBLE ARROW;So;arrows
21D1;UPWARDS DOUBLE ARROW;So;arrows
21D2;RIGHTWARDS DOUBLE ARROW;Sm;arrows
21D3;DOWNWARDS DOUBLE ARROW;So;arrows
21D4;LEFT RIGHT DOUBLE ARROW;Sm;arrows
21D5;UP DOWN DOUBLE ARROW;So;arrows
21D6;NORTH WEST DOUBLE ARROW;So;arrows
21D7;NORTH EAST DOUBLE ARROW;So;arrows
21D8;SOUTH EAST DOUBLE ARROW;So;arrows
21D9;SOUTH WEST DOUBLE ARROW;So;arrows
21DA;LEFTWARDS TRIPLE ARROW;So;arrows
21DB;RIGHTWARDS TRIPLE ARROW;So;arrows
21DC;LEFTWARDS SQUIGGLE ARROW;So;arrows
21DD;RIGHTWARDS SQUIGGLE ARROW;So;arrows
21DE;UPWARDS ARROW WITH DOUBLE STROKE;So;arrows
21DF;DOWNWARDS ARROW WITH DOUBLE STROKE;So;arrows
21E0;LEFTWARDS DASHED ARROW;So;arrows
21E1;UPWARDS DASHED ARROW;So;arrows
21E2;RIGHTWARDS DASHED ARROW;So;arrows
21E3;DOWNWARDS DASHED ARROW;So;arrows
21E4;LEFTWARDS ARROW TO BAR;So;arrows
21E5;RIGHTWARDS ARROW TO BAR;So;arrows
21E6;LEFTWARDS WHITE ARROW;So;arrows
21E7;UPWARDS WHITE ARROW;So;arrows
21E8;RIGHTWARDS WHITE ARROW;So;arrows
21E9;DOWNWARDS WHITE ARROW;So;arrows
21EA;UPWARDS WHITE ARROW FROM BAR;So;arrows
21EB;UPWARDS WHITE ARROW ON PEDESTAL;So;arrows
21EC;UPWARDS WHITE ARROW ON PEDESTAL WITH HORIZONTAL BAR;So;arrows
21ED;UPWARDS WHITE ARROW ON PEDESTAL WITH VERTICAL BAR;So;arrows
21EE;UPWARDS WHITE DOUBLE ARROW;So;arrows
21EF;UPWARDS WHITE DOUBLE ARROW ON PEDESTAL;So;arrows
21F0;RIGHTWARDS WHITE ARROW FROM WALL;So;arrows
21F1;NORTH WEST ARROW TO CORNER;So;arrows
21F2;SOUTH EAST ARROW TO CORNER;So;arrows
21F3;UP DOWN WHITE ARROW;So;arrows
21F4;RIGHT ARROW WITH SMALL CIRCLE;Sm;arrows
21F5;DOWNWARDS ARROW LEFTWARDS OF UPWARDS ARROW;Sm;arrows
21F6;THREE RIGHTWARDS ARROWS;Sm;arrows
21F7;LEFTWARDS ARROW WITH VERTICAL STROKE;Sm;arrows
21F8;RIGHTWARDS ARROW WITH VERTICAL STROKE;Sm;arrows
21F9;LEFT RIGHT ARROW WITH VERTICAL STROKE;Sm;arrows
21FA;LEFTWARDS ARROW WITH DOUBLE VERTICAL STROKE;Sm;arrows
21FB;RIGHTWARDS ARROW WITH DOUBLE VERTICAL STROKE;Sm;arrows
21FC;LEFT RIGHT ARROW WITH DOUBLE VERTICAL STROKE;Sm;arrows
21FD;LEFTWARDS OPEN-HEADED ARROW;Sm;arrows
21FE;RIGHTWARDS OPEN-HEADED ARROW;Sm;arrows
21FF;LEFT RIGHT OPEN-HEADED ARROW;Sm;arrows
2200;FOR ALL;Sm;mathematical-operators
2201;COMPLEMENT;Sm;mathematical-operators
2202;PARTIAL DIFFERENTIAL;Sm;mathematical-operators
2203;THERE EXISTS;Sm;mathematical-operators
2204;THERE DOES NOT EXIST;Sm;mathematical-operators
2205;EMPTY SET;Sm;mathematical-operators
2206;INCREMENT;Sm;mathematical-operators
2207;NABLA;Sm;mathematical-operators
2208;ELEMENT OF;Sm;mathematical-operators
2209;NOT AN ELEMENT OF;Sm;mathematical-operators
220A;SMALL ELEMENT OF;Sm;mathematical-operators
220B;CONTAINS AS MEMBER;Sm;mathematical-operators
220C;DOES NOT CONTAIN AS MEMBER;Sm;mathematical-operators
220D;SMALL CONTAINS AS MEMBER;Sm;mathematical-operators
220E;END OF PROOF;Sm;mathematical-operators
220F;N-ARY PRODUCT;Sm;mathematical-operators
2210;N-ARY COPRODUCT;Sm;mathematical-operators
2211;N-ARY SUMMATION;Sm;mathematical-operators
2212;MINUS SIGN;Sm;mathematical-operators
2213;MINUS-OR-PLUS SIGN;Sm;mathematical-operators
2214;DOT PLUS;Sm;mathematical-operators
2215;DIVISION SLASH;Sm;mathematical-operators
2216;SET MINUS;Sm;mathematical-operators
2217;ASTERISK OPERATOR;Sm;mathematical-operators
2218;RING OPERATOR;Sm;mathematical-operators
2219;BULLET OPERATOR;Sm;mathematical-operators
221A;SQUARE ROOT;Sm;mathematical-operators
221B;CUBE ROOT;Sm;mathematical-operators
221C;FOURTH ROOT;Sm;mathematical-operators
221D;PROPORTIONAL TO;Sm;mathematical-operators
221E;INFINITY;Sm;mathematical-operators
221F;RIGHT ANGLE;Sm;mathematical-operators
2220;ANGLE;Sm;mathematical-operators
2221;MEASURED ANGLE;Sm;mathematical-operators
2222;SPHERICAL ANGLE;Sm;mathematical-operators
2223;DIVIDES;Sm;mathematical-operators
2224;DOES NOT DIVIDE;Sm;mathematical-operators
2225;PARALLEL TO;Sm;mathematical-operators
2226;NOT PARALLEL TO;Sm;mathematical-operators
2227;LOGICAL AND;Sm;mathematical-operators
2228;LOGICAL OR;Sm;mathematical-operators
2229;INTERSECTION;Sm;mathematical-operators
222A;UNION;Sm;mathematical-operators
222B;INTEGRAL;Sm;mathematical-operators
222C;DOUBLE INTEGRAL;Sm;mathematical-operators
222D;TRIPLE INTEGRAL;Sm;mathematical-operators
222E;CONTOUR INTEGRAL;Sm;mathematical-operators
222F;SURFACE INTEGRAL;Sm;mathematical-operators
2230;VOLUME INTEGRAL;Sm;mathematical-operators
2231;CLOCKWISE INTEGRAL;Sm;mathematical-operators
2232;CLOCKWISE CONTOUR INTEGRAL;Sm;mathematical-operators
2233;ANTICLOCKWISE CONTOUR INTEGRAL;Sm;mathematical-operators
2234;THEREFORE;Sm;mathematical-operators
2235;BECAUSE;Sm;mathematical-operators
2236;RATIO;Sm;mathematical-operators
2237;PROPORTION;Sm;mathematical-operators
2238;DOT MINUS;Sm;mathematical-operators
2239;EXCESS;Sm;mathematical-operators
223A;GEOMETRIC PROPORTION;Sm;mathematical-operators
223B;HOMOTHETIC;Sm;mathematical-operators
223C;TILDE OPERATOR;Sm;mathematical-operators
223D;REVERSED TILDE;Sm;mathematical-operators
223E;INVERTED LAZY S;Sm;mathematical-operators
223F;SINE WAVE;Sm;mathematical-operators
2240;WREATH PRODUCT;Sm;mathematical-operators
2241;NOT TILDE;Sm;mathematical-operators
2242;MINUS TILDE;Sm;mathematical-operators
2243;ASYMPTOTICALLY EQUAL TO;Sm;mathematical-operators
2244;NOT ASYMPTOTICALLY EQUAL TO;Sm;mathematical-operators
2245;APPROXIMATELY EQUAL TO;Sm;mathematical-operators
2246;APPROXIMATELY BUT NOT ACTUALLY EQUAL TO;Sm;mathematical-operators
2247;NEITHER APPROXIMATELY NOR ACTUALLY EQUAL TO;Sm;mathematical-operators
2248;ALMOST EQUAL TO;Sm;mathematical-operators
2249;NOT ALMOST EQUAL TO;Sm;mathematical-operators
224A;ALMOST EQUAL OR EQUAL TO;Sm;mathematical-operators
224B;TRIPLE TILDE;Sm;mathematical-operators
224C;ALL EQUAL TO;Sm;mathematical-operators
224D;EQUIVALENT TO;Sm;mathematical-operators
224E;GEOMETRICALLY EQUIVALENT TO;Sm;mathematical-operators
224F;DIFFERENCE BETWEEN;Sm;mathematical-operators
2250;APPROACHES THE LIMIT;Sm;mathematical-operators
2251;GEOMETRICALLY EQUAL TO;Sm;mathematical-operators
2252;APPROXIMATELY EQUAL TO OR THE IMAGE OF;Sm;mathematical-operators
2253;IMAGE OF OR APPROXIMATELY EQUAL TO;Sm;mathematical-operators
2254;COLON EQUALS;Sm;mathematical-operators
2255;EQUALS COLON;Sm;mathematical-operators
2256;RING IN EQUAL TO;Sm;mathematical-operators
2257;RING EQUAL TO;Sm;mathematical-operators
2258;CORRESPONDS TO;Sm;mathematical-operators
2259;ESTIMATES;Sm;mathematical-operators
225A;EQUIANGULAR TO;Sm;mathematical-operators
225B;STAR EQUALS;Sm;mathematical-operators
225C;DELTA EQUAL TO;Sm;mathematical-operators
225D;EQUAL TO BY DEFINITION;Sm;mathematical-operators
225E;MEASURED BY;Sm;mathematical-operators
225F;QUESTIONED EQUAL TO;Sm;mathematical-operators
2260;NOT EQUAL TO;Sm;mathematical-operators
2261;IDENTICAL TO;Sm;mathematical-operators
2262;NOT IDENTICAL TO;Sm;mathematical-operators
2263;STRICTLY EQUIVALENT TO;Sm;mathematical-operators
2264;LESS-THAN OR EQUAL TO;Sm;mathematical-operators
2265;GREATER-THAN OR EQUAL TO;Sm;mathematical-operators
2266;LESS-THAN OVER EQUAL TO;Sm;mathematical-operators
2267;GREATER-THAN OVER EQUAL TO;Sm;mathematical-operators
2268;LESS-THAN BUT NOT EQUAL TO;Sm;mathematical-operators
2269;GREATER-THAN BUT NOT EQUAL TO;Sm;mathematical-operators
226A;MUCH LESS-THAN;Sm;mathematical-operators
226B;MUCH GREATER-THAN;Sm;mathematical-operators
226C;BETWEEN;Sm;mathematical-operators
226D;NOT EQUIVALENT TO;Sm;mathematical-operators
226E;NOT LESS-THAN;Sm;mathematical-operators
226F;NOT GREATER-THAN;Sm;mathematical-operators
2270;NEITHER LESS-THAN NOR EQUAL TO;Sm;mathematical-operators
2271;NEITHER GREATER-THAN NOR EQUAL TO;Sm;mathematical-operators
2272;LESS-THAN OR EQUIVALENT TO;Sm;mathematical-operators
2273;GREATER-THAN OR EQUIVALENT TO;Sm;mathematical-operators
2274;NEITHER LESS-THAN NOR EQUIVALENT TO;Sm;mathematical-operators
2275;NEITHER GREATER-THAN NOR EQUIVALENT TO;Sm;mathematical-operators
2276;LESS-THAN OR GREATER-THAN;Sm;mathematical-operators
2277;GREATER-THAN OR LESS-THAN;Sm;mathematical-operators
2278;NEITHER LESS-THAN NOR GREATER-THAN;Sm;mathematical-operators
2279;NEITHER GREATER-THAN NOR LESS-THAN;Sm;mathematical-operators
227A;PRECEDES;Sm;mathematical-operators
227B;SUCCEEDS;Sm;mathematical-operators
227C;PRECEDES OR EQUAL TO;Sm;mathematical-operators
227D;SUCCEEDS OR EQUAL TO;Sm;mathematical-operators
227E;PRECEDES OR EQUIVALENT TO;Sm;mathematical-operators
227F;SUCCEEDS OR EQUIVALENT TO;Sm;mathematical-operators
2280;DOES NOT PRECEDE;Sm;mathematical-operators
2281;DOES NOT SUCCEED;Sm;mathematical-operators
2282;SUBSET OF;Sm;mathematical-operators
2283;SUPERSET OF;Sm;mathematical-operators
2284;NOT A SUBSET OF;Sm;mathematical-operators
2285;NOT A SUPERSET OF;Sm;mathematical-operators
2286;SUBSET OF OR EQUAL TO;Sm;mathematical-operators
2287;SUPERSET OF OR EQUAL TO;Sm;mathematical-operators
2288;NEITHER A SUBSET OF NOR EQUAL TO;Sm;mathematical-operators
2289;NEITHER A SUPERSET OF NOR EQUAL TO;Sm;mathematical-operators
228A;SUBSET OF WITH NOT EQUAL TO;Sm;mathematical-operators
228B;SUPERSET OF WITH NOT EQUAL TO;Sm;mathematical-operators
228C;MULTISET;Sm;mathematical-operators
228D;MULTISET MULTIPLICATION;Sm;mathematical-operators
228E;MULTISET UNION;Sm;mathematical-operators
228F;SQUARE IMAGE OF;Sm;mathematical-operators
2290;SQUARE ORIGINAL OF;Sm;mathematical-operators
2291;SQUARE IMAGE OF OR EQUAL TO;Sm;mathematical-operators
2292;SQUARE ORIGINAL OF OR EQUAL TO;Sm;mathematical-operators
2293;SQUARE CAP;Sm;mathematical-operators
2294;SQUARE CUP;Sm;mathematical-operators
2295;CIRCLED PLUS;Sm;mathematical-operators
2296;CIRCLED MINUS;Sm;mathematical-operators
2297;CIRCLED TIMES;Sm;mathematical-operators
2298;CIRCLED DIVISION SLASH;Sm;mathematical-operators
2299;CIRCLED DOT OPERATOR;Sm;mathematical-operators
229A;CIRCLED RING OPERATOR;Sm;mathematical-operators
229B;CIRCLED ASTERISK OPERATOR;Sm;mathematical-operators
229C;CIRCLED EQUALS;Sm;mathematical-operators
229D;CIRCLED DASH;Sm;mathematical-operators
229E;SQUARED PLUS;Sm;mathematical-operators
229F;SQUARED MINUS;Sm;mathematical-operators
22A0;SQUARED TIMES;Sm;mathematical-operators
22A1;SQUARED DOT OPERATOR;Sm;mathematical-operators
22A2;RIGHT TACK;Sm;mathematical-operators
22A3;LEFT TACK;Sm;mathematical-operators
22A4;DOWN TACK;Sm;mathematical-operators
22A5;UP TACK;Sm;mathematical-operators
22A6;ASSERTION;Sm;mathematical-operators
22A7;MODELS;Sm;mathematical-operators
22A8;TRUE;Sm;mathematical-operators
22A9;FORCES;Sm;mathematical-operators
22AA;TRIPLE VERTICAL BAR RIGHT TURNSTILE;Sm;mathematical-operators
22AB;DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE;Sm;mathematical-operators
22AC;DOES NOT PROVE;Sm;mathematical-operators
22AD;NOT TRUE;Sm;mathematical-operators
22AE;DOES NOT FORCE;Sm;mathematical-operators
22AF;NEGATED DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE;Sm;mathematical-operators
22B0;PRECEDES UNDER RELATION;Sm;mathematical-operators
22B1;SUCCEEDS UNDER RELATION;Sm;mathematical-operators
22B2;NORMAL SUBGROUP OF;Sm;mathematical-operators
22B3;CONTAINS AS NORMAL SUBGROUP;Sm;mathematical-operators
22B4;NORMAL SUBGROUP OF OR EQUAL TO;Sm;mathematical-operators
22B5;CONTAINS AS NORMAL SUBGROUP OR EQUAL TO;Sm;mathematical-operators
22B6;ORIGINAL OF;Sm;mathematical-operators
22B7;IMAGE OF;Sm;mathematical-operators
22B8;MULTIMAP;Sm;mathematical-operators
22B9;HERMITIAN CONJUGATE MATRIX;Sm;mathematical-operators
22BA;INTERCALATE;Sm;mathematical-operators
22BB;XOR;Sm;mathematical-operators
22BC;NAND;Sm;mathematical-operators
22BD;NOR;Sm;mathematical-operators
22BE;RIGHT ANGLE WITH ARC;Sm;mathematical-operators
22BF;RIGHT TRIANGLE;Sm;mathematical-operators
22C0;N-ARY LOGICAL AND;Sm;mathematical-operators
22C1;N-ARY LOGICAL OR;Sm;mathematical-operators
22C2;N-ARY INTERSECTION;Sm;mathematical-operators
22C3;N-ARY UNION;Sm;mathematical-operators
22C4;DIAMOND OPERATOR;Sm;mathematical-operators
22C5;DOT OPERATOR;Sm;mathematical-operators
22C6;STAR OPERATOR;Sm;mathematical-operators
22C7;DIVISION TIMES;Sm;mathematical-operators
22C8;BOWTIE;Sm;mathematical-operators
22C9;LEFT NORMAL FACTOR SEMIDIRECT PRODUCT;Sm;mathematical-operators
22CA;RIGHT NORMAL FACTOR SEMIDIRECT PRODUCT;Sm;mathematical-operators
22CB;LEFT SEMIDIRECT PRODUCT;Sm;mathematical-operators
22CC;RIGHT SEMIDIRECT PRODUCT;Sm;mathematical-operators
22CD;REVERSED TILDE EQUALS;Sm;mathematical-operators
22CE;CURLY LOGICAL OR;Sm;mathematical-operators
22CF;CURLY LOGICAL AND;Sm;mathematical-operators
22D0;DOUBLE SUBSET;Sm;mathematical-operators
22D1;DOUBLE SUPERSET;Sm;mathematical-operators
22D2;DOUBLE INTERSECTION;Sm;mathematical-operators
22D3;DOUBLE UNION;Sm;mathematical-operators
22D4;PITCHFORK;Sm;mathematical-operators
22D5;EQUAL AND PARALLEL TO;Sm;mathematical-operators
22D6;LESS-THAN WITH DOT;Sm;mathematical-operators
22D7;GREATER-THAN WITH DOT;Sm;mathematical-operators
22D8;VERY MUCH LESS-THAN;Sm;mathematical-operators
22D9;VERY MUCH GREATER-THAN;Sm;mathematical-operators
22DA;LESS-THAN EQUAL TO OR GREATER-THAN;Sm;mathematical-operators
22DB;GREATER-THAN EQUAL TO OR LESS-THAN;Sm;mathematical-operators
22DC;EQUAL TO OR LESS-THAN;Sm;mathematical-operators
22DD;EQUAL TO OR GREATER-THAN;Sm;mathematical-operators
22DE;EQUAL TO OR PRECEDES;Sm;mathematical-operators
22DF;EQUAL TO OR SUCCEEDS;Sm;mathematical-operators
22E0;DOES NOT PRECEDE OR EQUAL;Sm;mathematical-operators
22E1;DOES NOT SUCCEED OR EQUAL;Sm;mathematical-operators
22E2;NOT SQUARE IMAGE OF OR EQUAL TO;Sm;mathematical-operators
22E3;NOT SQUARE ORIGINAL OF OR EQUAL TO;Sm;mathematical-operators
22E4;SQUARE IMAGE OF OR NOT EQUAL TO;Sm;mathematical-operators
22E5;SQUARE ORIGINAL OF OR NOT EQUAL TO;Sm;mathematical-operators
22E6;LESS-THAN BUT NOT EQUIVALENT TO;Sm;mathematical-operators
22E7;GREATER-THAN BUT NOT EQUIVALENT TO;Sm;mathematical-operators
22E8;PRECEDES BUT NOT EQUIVALENT TO;Sm;mathematical-operators
22E9;SUCCEEDS BUT NOT EQUIVALENT TO;Sm;mathematical-operators
22EA;NOT NORMAL SUBGROUP OF;Sm;mathematical-operators
22EB;DOES NOT CONTAIN AS NORMAL SUBGROUP;Sm;mathematical-operators
22EC;NOT NORMAL SUBGROUP OF OR EQUAL TO;Sm;mathematical-operators
22ED;DOES NOT CONTAIN AS NORMAL SUBGROUP OR EQUAL;Sm;mathematical-operators
22EE;VERTICAL ELLIPSIS;Sm;mathematical-operators
22EF;MIDLINE HORIZONTAL ELLIPSIS;Sm;mathematical-operators
22F0;UP RIGHT DIAGONAL ELLIPSIS;Sm;mathematical-operators
22F1;DOWN RIGHT DIAGONAL ELLIPSIS;Sm;mathematical-operators
22F2;ELEMENT OF WITH LONG HORIZONTAL STROKE;Sm;mathematical-operators
22F3;ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE;Sm;mathematical-operators
22F4;SMALL ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE;Sm;mathematical-operators
22F5;ELEMENT OF WITH DOT ABOVE;Sm;mathematical-operators
22F6;ELEMENT OF WITH OVERBAR;Sm;mathematical-operators
22F7;SMALL ELEMENT OF WITH OVERBAR;Sm;mathematical-operators
22F8;ELEMENT OF WITH UNDERBAR;Sm;mathematical-operators
